date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,target
2014-04-15,13,-5,1.7,1.0,1,89,08:33 PM,06:43 AM,06:36 AM,07:55 PM,1,-1,3,-1,37,82,86,5.1,1011,13,5,274,22,Northern and Central California,0
2014-03-20,10,3,0.0,12.0,2,67,11:32 PM,09:11 AM,07:06 AM,07:14 PM,1,2,6,2,33,38,77,0.0,1012,10,10,274,17,Southeastern Michigan,0
2014-03-12,17,6,0.0,4.0,3,75,03:42 PM,04:45 AM,07:19 AM,07:09 PM,11,12,14,12,46,65,88,1.9,998,17,9,222,27,Virginia,0
2014-03-13,3,0,0.0,12.0,2,82,04:36 PM,05:20 AM,07:18 AM,07:10 PM,-8,-5,2,-5,50,6,52,0.0,1013,3,9,314,33,Virginia,0
2014-03-03,-8,-22,0.0,9.0,1,9,07:50 AM,09:08 PM,06:43 AM,06:05 PM,-17,-20,-13,-20,24,51,82,0.6,1028,-8,8,342,13,Pennsylvania,0
2014-02-12,9,-2,0.0,10.0,2,89,04:23 PM,06:04 AM,08:01 AM,06:30 PM,1,2,3,2,10,19,85,0.0,1025,9,10,152,5,Georgia,0
2014-02-13,14,4,0.0,11.0,3,97,05:17 PM,05:53 AM,07:00 AM,06:07 PM,4,8,9,8,15,3,74,0.0,1018,14,10,246,8,Texas,0
2014-02-14,11,2,0.0,11.0,3,100,05:44 PM,06:20 AM,06:53 AM,05:43 PM,3,2,6,2,39,12,84,0.0,1006,11,10,238,25,Virginia,0
2014-02-15,27,11,0.0,12.0,5,88,06:56 PM,06:46 AM,06:33 AM,06:12 PM,10,18,18,18,21,3,65,0.0,1016,27,9,58,8,Alberta,0
2014-02-07,-5,-15,0.0,10.0,2,51,11:47 AM,01:30 AM,07:16 AM,05:37 PM,-13,-18,-11,-18,23,17,76,0.0,1028,-5,10,266,14,Pennsylvania,0
2014-02-06,-6,-11,0.0,10.0,1,44,11:11 AM,12:33 AM,07:20 AM,05:39 PM,-11,-15,-9,-15,22,46,84,0.0,1028,-6,9,278,13,Northern Illinois,0
2014-02-05,28,19,0.0,10.0,5,36,11:04 AM,No moonset,06:45 AM,06:12 PM,21,24,24,23,12,64,89,1.3,1013,28,6,263,6,Island of Puerto Rico,0
2014-02-08,-7,-16,0.0,3.0,1,59,12:30 PM,02:25 AM,07:15 AM,05:38 PM,-14,-16,-12,-16,11,48,76,0.3,1027,-7,10,275,7,Pennsylvania,0
2014-02-09,5,-6,0.0,10.0,2,66,01:48 PM,03:51 AM,08:04 AM,06:26 PM,-7,-2,-1,-2,10,14,70,0.0,1024,5,10,88,5,Georgia,0
2014-02-10,17,6,0.0,1.0,3,74,02:42 PM,03:49 AM,07:03 AM,06:05 PM,12,12,13,12,27,91,94,7.2,1018,17,7,161,17,Texas,0
2014-02-11,7,3,0.0,1.0,1,81,03:33 PM,04:33 AM,07:02 AM,06:06 PM,3,0,4,0,32,95,92,11.2,1021,7,7,91,24,Texas,0
2014-02-16,-4,-13,0.0,1.0,1,81,07:48 PM,07:36 AM,07:08 AM,05:51 PM,-10,-15,-9,-15,22,95,91,1.8,1019,-4,6,279,14,Northern California,0
2014-02-17,-5,-14,0.0,10.0,1,73,08:43 PM,08:02 AM,07:03 AM,05:49 PM,-12,-14,-9,-14,19,32,78,0.0,1027,-5,9,213,10,Pennsylvania,0
2014-02-18,8,-4,0.0,11.0,2,66,09:38 PM,08:24 AM,06:54 AM,05:41 PM,0,-3,2,-3,35,21,89,0.0,1009,8,10,232,21,Illinois,0
2014-02-19,16,7,0.0,10.0,3,58,10:31 PM,09:00 AM,06:48 AM,05:49 PM,9,10,12,10,38,46,87,3.0,1016,16,9,217,22,Virginia,0
2014-02-20,24,5,0.0,12.0,3,51,11:26 PM,09:58 AM,06:40 AM,06:04 PM,-1,13,13,13,13,35,43,0.0,1015,24,10,195,7,San Francisco Bay Area,0
2014-02-21,16,0,0.0,11.0,3,43,12:16 AM,10:51 AM,07:49 AM,06:41 PM,0,6,8,6,18,9,57,0.0,1017,16,10,311,11,Georgia,0
2014-02-22,9,-2,0.0,11.0,2,36,12:33 AM,10:47 AM,06:40 AM,05:39 PM,1,-1,3,-1,26,7,78,0.0,1017,9,10,236,15,New York,0
2014-02-23,10,0,0.0,9.0,1,28,01:35 AM,11:39 AM,06:39 AM,05:41 PM,3,2,4,2,16,54,88,0.2,1014,10,10,240,9,New York,0
2014-01-22,-9,-16,0.0,10.0,2,52,11:35 PM,10:12 AM,07:15 AM,05:02 PM,-16,-21,-12,-21,32,33,75,0.2,1012,-9,8,302,23,Newark,0
2014-01-18,9,0,0.0,9.0,1,81,07:54 PM,08:40 AM,07:50 AM,04:51 PM,-4,2,3,2,11,24,51,0.0,1024,9,10,164,5,Tacoma,0
2014-01-17,26,24,0.0,12.0,6,89,07:33 PM,07:42 AM,06:59 AM,06:09 PM,20,27,27,25,25,29,77,0.0,1017,26,10,100,16,Island of Puerto Rico,0
2014-01-07,-17,-24,0.0,8.0,1,39,11:25 AM,No moonset,07:39 AM,05:04 PM,-23,-32,-20,-32,44,70,80,0.0,1028,-17,10,260,26,Northern and Central California,0
2014-01-08,-8,-17,0.0,3.0,1,46,11:30 AM,12:16 AM,07:15 AM,04:34 PM,-13,-18,-13,-18,13,77,90,0.0,1030,-8,9,244,8,Michigan,0
2014-01-09,18,16,0.0,1.0,4,53,12:57 PM,01:35 AM,07:15 AM,05:39 PM,15,17,17,17,32,94,87,0.0,1021,18,6,144,20,Texas,0
2014-01-06,4,-7,0.0,9.0,2,31,11:26 AM,No moonset,08:28 AM,05:46 PM,-10,-3,-2,-3,7,14,61,0.0,1029,4,10,95,4,Georgia,0
2013-12-22,6,-4,0.0,9.0,2,63,10:30 PM,11:07 AM,08:25 AM,05:34 PM,-6,-3,0,-3,18,3,70,0.0,1033,6,10,306,9,Georgia,0
2013-12-23,11,-2,0.0,4.0,1,56,10:59 PM,10:56 AM,07:34 AM,04:49 PM,3,2,5,2,25,67,86,3.1,1020,11,8,288,15,Pennsylvania,0
2013-12-24,8,1,0.0,7.0,2,48,11:49 PM,11:17 AM,07:15 AM,04:53 PM,1,1,5,1,42,50,75,19.0,1024,8,8,343,29,Virginia,0
2013-12-25,-3,-9,0.0,4.0,1,41,No moonrise,11:47 AM,07:28 AM,04:39 PM,-7,-12,-6,-12,28,81,91,0.2,1024,-3,7,239,17,Illinois,0
2013-12-13,-2,-10,0.0,9.0,1,72,02:30 PM,03:50 AM,07:31 AM,04:48 PM,-8,-12,-6,-12,25,52,86,0.0,1025,-2,10,249,14,Northern Illinois,0
2013-12-14,5,-4,6.8,1.0,1,79,02:50 PM,04:30 AM,07:13 AM,04:30 PM,-3,-8,-2,-8,31,96,94,15.3,1026,5,5,48,19,Newark,0
2013-12-15,7,5,0.0,7.0,2,86,03:33 PM,06:05 AM,07:50 AM,04:20 PM,5,4,6,4,20,82,94,1.2,1029,7,3,196,9,Tacoma,0
2013-12-16,-6,-12,0.0,4.0,1,93,04:26 PM,06:30 AM,07:24 AM,04:35 PM,-9,-15,-9,-15,17,71,94,0.4,1020,-6,7,166,11,Illinois,0
2013-12-17,20,13,0.0,5.0,4,100,06:12 PM,06:33 AM,06:28 AM,05:42 PM,13,16,16,16,19,65,84,1.9,1019,20,8,45,7,Alberta,0
2013-12-18,-2,-7,0.0,5.0,1,100,06:21 PM,08:12 AM,07:34 AM,04:50 PM,-7,-11,-5,-11,30,62,89,0.0,1021,-2,7,255,18,Northern and Central California,0
2013-12-19,16,8,0.0,6.0,3,85,07:37 PM,08:22 AM,06:52 AM,05:19 PM,5,10,11,10,32,57,62,15.8,1014,16,9,215,10,San Francisco Bay Area,0
2013-12-20,10,3,0.0,1.0,2,77,08:28 PM,09:02 AM,06:53 AM,05:20 PM,8,6,8,6,51,99,98,100.8,1009,10,5,216,15,San Francisco Bay Area,0
2013-12-21,1,0,22.5,1.0,1,70,08:40 PM,09:35 AM,07:12 AM,04:20 PM,0,-3,0,-3,19,98,96,23.6,1009,1,7,130,13,Michigan,0
2013-12-26,-1,-7,0.0,9.0,1,34,12:37 AM,12:01 PM,07:14 AM,04:23 PM,-6,-9,-4,-9,32,55,88,0.2,1024,-1,8,228,19,Michigan,0
2013-12-27,2,-7,0.0,9.0,1,27,02:06 AM,01:05 PM,07:38 AM,04:55 PM,-5,-7,-2,-7,27,35,86,0.0,1027,2,9,233,14,Northern and Central California,0
2013-11-21,13,4,0.0,7.0,2,69,08:40 PM,10:06 AM,07:01 AM,05:06 PM,5,7,8,7,13,77,81,0.0,1031,13,10,75,8,North Carolina,0
2013-11-22,18,11,0.0,10.0,3,61,09:19 PM,10:33 AM,06:50 AM,04:50 PM,12,15,15,15,22,45,86,0.4,1023,18,8,208,14,Virginia,0
2013-11-17,8,4,0.0,4.0,2,100,04:53 PM,07:16 AM,07:18 AM,04:32 PM,6,4,7,4,27,81,95,5.9,1011,8,7,186,12,Tacoma,0
2013-11-18,6,0,0.0,10.0,2,100,05:44 PM,07:45 AM,06:56 AM,04:41 PM,-2,0,4,0,36,0,69,0.0,1021,6,10,298,22,Illinois,0
2013-11-19,4,-3,0.0,9.0,1,84,06:43 PM,08:44 AM,07:07 AM,04:54 PM,-4,-4,0,-4,28,32,77,0.0,1024,4,9,229,16,Northern California,0
2013-11-20,22,15,0.0,7.0,4,76,08:06 PM,09:13 AM,06:48 AM,05:23 PM,15,19,20,19,31,52,77,2.4,1016,22,10,97,20,Texas,0
2013-10-19,30,22,0.0,7.0,6,100,05:38 PM,05:24 AM,05:27 AM,05:23 PM,22,29,29,26,8,56,84,11.5,1009,30,6,262,3,North Carolina,0
2013-09-11,29,20,0.0,12.0,5,41,01:21 PM,11:23 PM,06:52 AM,07:31 PM,21,26,26,24,20,35,85,0.5,1018,29,7,230,10,Northern Illinois,0
2013-09-12,31,18,0.0,13.0,6,49,01:50 PM,No moonset,06:33 AM,07:03 PM,3,24,24,24,20,3,25,0.0,1012,31,10,278,13,California,0
2013-09-13,23,14,0.0,13.0,5,56,03:01 PM,12:08 AM,06:41 AM,07:14 PM,14,20,20,20,26,27,78,3.2,1008,23,9,329,13,Southeastern Michigan,0
2013-09-14,18,7,0.0,13.0,4,64,04:06 PM,01:23 AM,06:55 AM,07:26 PM,5,10,11,10,16,28,76,0.0,1019,18,7,293,7,Northern and Central California,0
2013-09-15,18,11,0.0,1.0,3,71,04:26 PM,02:03 AM,06:28 AM,06:56 PM,10,14,14,14,18,75,78,7.9,1017,18,6,138,9,Michigan,0
2013-07-22,26,17,0.0,6.0,5,98,08:23 PM,05:58 AM,06:03 AM,08:40 PM,19,21,22,21,11,54,88,28.4,1011,26,7,181,6,Northern Illinois,0
2013-07-19,33,22,0.0,13.0,6,76,05:33 PM,02:54 AM,06:15 AM,08:32 PM,22,30,30,27,21,28,81,1.6,1017,33,8,222,11,North Carolina,0
2013-07-20,32,24,0.0,11.0,6,84,06:24 PM,03:20 AM,05:43 AM,08:23 PM,24,32,32,28,27,42,82,17.2,1008,32,8,259,13,Newark,0
2013-07-21,28,19,0.0,14.0,5,91,07:13 PM,04:17 AM,05:32 AM,08:16 PM,20,25,25,23,15,25,86,3.8,1013,28,9,126,9,Michigan,0
2013-07-05,24,19,0.0,5.0,5,11,03:46 AM,04:14 PM,05:58 AM,06:12 PM,19,21,23,21,8,75,88,21.5,1015,24,9,212,3,Island of Puerto Rico,0
2013-07-02,26,21,0.0,11.0,5,32,01:33 AM,03:42 PM,05:30 AM,08:31 PM,22,26,26,24,24,71,92,11.4,1020,26,9,194,12,Newark,0
2013-07-03,28,18,0.0,13.0,5,25,02:27 AM,04:58 PM,05:49 AM,08:50 PM,19,24,24,23,18,57,82,1.5,1020,28,9,181,10,Northern Illinois,0
2013-07-04,30,22,0.0,10.0,6,18,03:21 AM,05:41 PM,06:08 AM,08:35 PM,22,28,28,25,23,65,85,2.5,1023,30,10,151,13,Southern California,0
2013-06-24,27,15,0.0,11.0,5,87,08:04 PM,06:53 AM,05:40 AM,06:42 PM,16,20,21,20,20,31,78,2.7,1015,27,9,70,6,Alberta,0
2013-06-25,30,19,0.0,15.0,6,79,10:33 PM,08:24 AM,05:46 AM,08:50 PM,18,25,25,24,30,43,77,0.4,1014,30,8,244,15,Northern and Central California,0
2013-06-19,24,12,0.0,15.0,5,76,04:38 PM,02:28 AM,05:44 AM,08:49 PM,9,17,18,17,16,21,70,0.0,1018,24,9,59,8,Northern and Central California,0
2013-06-03,30,24,0.0,11.0,6,22,03:03 AM,03:48 PM,06:40 AM,07:46 PM,24,30,30,27,11,65,84,15.2,1009,30,8,237,5,Island of Puerto Rico,0
2013-04-23,16,3,0.0,4.0,3,91,05:30 PM,04:24 AM,05:55 AM,07:38 PM,9,8,10,8,35,70,90,14.7,1014,16,9,178,20,Michigan,0
2013-04-16,10,6,0.0,13.0,2,38,10:22 AM,12:29 AM,06:05 AM,07:30 PM,4,5,7,5,22,51,78,8.8,1020,10,9,168,12,Michigan,0
2013-04-17,19,10,0.0,13.0,3,46,11:45 AM,01:35 AM,06:33 AM,07:57 PM,10,14,14,14,17,43,80,0.9,1022,19,9,133,9,Northern California,0
2013-04-18,23,13,0.0,13.0,4,54,12:42 PM,02:12 AM,06:31 AM,07:58 PM,14,17,18,17,42,35,83,0.1,1015,23,10,159,24,Northern California,0
2013-01-20,21,10,0.0,12.0,5,56,01:00 PM,01:17 AM,06:39 AM,06:01 PM,11,15,15,15,22,23,81,0.0,1018,21,10,54,9,Alberta,0
2013-01-21,-3,-11,0.0,2.0,1,63,12:58 PM,03:00 AM,07:34 AM,05:20 PM,-12,-13,-7,-13,33,63,66,1.0,1017,-3,5,265,18,Northern California,0
2013-01-22,1,-4,0.0,10.0,2,70,01:57 PM,03:44 AM,07:25 AM,05:34 PM,-12,-6,-1,-6,25,7,47,0.0,1023,1,10,303,15,North Carolina,0
2013-01-23,-10,-16,0.0,5.0,1,78,02:31 PM,04:42 AM,07:33 AM,05:22 PM,-18,-20,-13,-20,26,56,80,0.0,1024,-10,9,252,13,Northern California,0
2012-12-31,10,-1,0.0,10.0,2,78,08:37 PM,09:14 AM,07:26 AM,05:16 PM,-4,1,4,1,20,21,57,0.0,1026,10,10,244,10,Southern California,0
2012-12-17,-3,-7,0.0,2.0,1,23,11:15 AM,10:32 PM,08:22 AM,05:32 PM,-8,-8,-5,-8,10,75,92,0.0,1029,-3,6,39,7,Georgia,0
2012-12-03,17,12,0.0,9.0,3,64,09:29 PM,10:26 AM,07:00 AM,04:47 PM,12,13,14,13,18,44,90,0.0,1024,17,10,212,9,Virginia,0
2012-12-02,10,4,0.0,9.0,2,71,08:16 PM,09:51 AM,07:03 AM,04:29 PM,6,6,7,6,16,76,93,3.5,1025,10,7,166,10,Newark,0
2012-12-04,18,8,0.0,7.0,3,56,10:35 PM,11:15 AM,07:23 AM,04:48 PM,11,12,13,12,33,47,88,5.6,1018,18,9,225,17,Northern California,0
2012-10-29,6,3,0.0,1.0,1,97,06:05 PM,07:31 AM,07:43 AM,06:14 PM,4,0,5,0,45,100,96,58.1,997,6,7,334,25,Northern California,0
2012-10-30,7,5,0.0,1.0,2,100,06:12 PM,08:05 AM,07:18 AM,05:44 PM,2,1,6,1,61,88,76,5.8,1008,7,9,343,36,Michigan,0
2012-10-31,10,6,0.0,10.0,2,100,07:02 PM,09:05 AM,07:26 AM,05:53 PM,4,6,8,6,20,55,81,0.8,1000,10,9,237,13,New York,0
2012-11-02,7,3,0.0,10.0,2,70,08:25 PM,10:43 AM,07:22 AM,05:40 PM,1,2,5,2,26,55,74,0.1,1017,7,10,255,14,Michigan,0
2012-11-03,13,11,0.0,1.0,3,62,09:30 PM,12:11 PM,07:57 AM,05:49 PM,11,11,12,11,18,92,95,6.9,1018,13,7,183,8,Tacoma,0
2012-11-04,4,-1,0.0,11.0,1,55,10:44 PM,12:32 PM,07:50 AM,06:07 PM,-3,-1,1,-1,17,56,80,0.0,1020,4,9,314,9,Northern and Central California,0
2012-10-25,25,12,0.0,11.0,5,67,04:06 PM,03:31 AM,07:38 AM,06:20 PM,12,17,18,17,23,14,75,0.0,1019,25,10,153,13,Northern Illinois,0
2012-10-14,28,24,0.0,10.0,6,0,06:22 AM,06:11 PM,07:21 AM,06:50 PM,22,29,29,26,23,51,78,1.3,1016,28,9,208,14,Texas,0
2012-09-11,26,14,0.0,13.0,5,16,02:22 AM,04:31 PM,06:58 AM,07:30 PM,11,19,20,19,15,7,62,0.0,1024,26,10,82,8,Southern California,0
2012-09-08,24,12,0.0,13.0,4,39,No moonrise,02:28 PM,06:46 AM,07:32 PM,16,17,18,17,28,37,93,14.2,1006,24,7,237,14,Pennsylvania,0
2012-09-09,27,14,0.0,11.0,4,31,12:47 AM,02:43 PM,06:51 AM,07:19 PM,14,19,20,19,24,29,78,2.9,1016,27,8,85,11,San Francisco Bay Area,0
2012-09-05,26,23,0.0,7.0,5,62,09:55 PM,11:36 AM,06:34 AM,07:27 PM,23,26,26,24,22,54,93,16.1,1010,26,8,180,12,Southeastern Michigan,0
2012-08-11,26,22,0.0,12.0,5,34,12:37 AM,03:36 PM,06:10 AM,08:03 PM,22,26,26,23,21,56,96,14.2,1010,26,8,203,8,Southeastern Michigan,0
2012-07-24,30,26,0.0,10.0,6,35,11:59 AM,11:41 PM,06:35 AM,08:16 PM,24,33,33,28,18,41,81,6.7,1017,30,8,175,11,Texas,0
2012-07-19,35,23,0.0,13.0,6,0,06:46 AM,08:41 PM,06:15 AM,08:32 PM,22,31,31,28,19,44,75,1.2,1014,35,8,235,10,North Carolina,0
2012-07-18,29,15,0.0,15.0,6,0,05:29 AM,07:41 PM,05:52 AM,08:05 PM,4,22,22,23,22,32,32,0.0,1014,29,10,238,12,California,0
2012-07-09,34,23,0.0,10.0,6,59,No moonrise,12:20 PM,06:09 AM,08:37 PM,23,31,31,28,16,44,81,24.7,1012,34,7,152,8,North Carolina,0
2012-07-06,30,23,0.0,7.0,6,81,10:20 PM,09:34 AM,06:46 AM,07:53 PM,22,29,29,26,20,49,86,0.0,1012,30,5,96,9,Island of Puerto Rico,0
2012-07-02,32,23,0.0,12.0,6,90,07:00 PM,05:30 AM,06:45 AM,07:53 PM,24,31,31,27,13,47,85,2.3,1012,32,7,81,6,Island of Puerto Rico,0
2012-07-03,33,15,0.0,15.0,6,97,08:42 PM,05:41 AM,05:49 AM,08:49 PM,16,25,25,24,16,16,66,0.0,1013,33,10,215,9,Northern Illinois,0
2012-06-29,40,23,0.0,11.0,7,71,04:25 PM,02:08 AM,06:03 AM,08:39 PM,18,34,34,31,23,18,50,2.5,1009,40,10,278,11,North Carolina,0
2012-06-30,33,21,0.0,15.0,7,78,05:28 PM,02:29 AM,05:37 AM,08:35 PM,19,29,29,27,19,14,74,0.5,1008,33,10,281,9,Southeastern Michigan,0
2012-07-04,34,25,0.0,14.0,6,100,09:01 PM,06:22 AM,05:19 AM,08:25 PM,24,34,34,29,22,13,84,0.1,1011,34,9,242,11,Michigan,0
2012-04-21,13,2,0.0,7.0,2,0,06:04 AM,08:28 PM,06:08 AM,07:46 PM,2,7,7,7,13,48,69,0.0,1017,13,10,50,6,Ohio,0
2012-04-22,10,6,0.0,1.0,2,3,06:44 AM,09:23 PM,06:13 AM,07:48 PM,7,5,8,5,32,92,91,54.1,1003,10,6,183,18,Southeastern Michigan,0
2012-04-23,13,8,0.0,6.0,2,11,07:32 AM,10:10 PM,06:19 AM,07:46 PM,6,7,10,7,37,67,78,1.6,999,13,9,279,24,Virginia,0
2012-04-19,26,9,0.0,13.0,5,0,05:09 AM,06:22 PM,06:14 AM,07:29 PM,5,17,17,17,21,1,45,0.0,1015,26,10,281,12,California,0
2012-04-15,25,14,0.0,13.0,4,26,03:31 AM,02:54 PM,06:44 AM,07:52 PM,15,19,20,19,33,41,84,0.0,1021,25,10,220,18,North Carolina,0
2012-04-12,23,10,0.0,12.0,4,49,01:11 AM,10:53 AM,06:25 AM,07:39 PM,9,16,17,16,13,47,73,0.5,1010,23,9,181,8,Georgia,0
2012-04-07,14,-1,0.0,13.0,3,87,09:15 PM,06:55 AM,06:45 AM,07:44 PM,-5,3,6,3,25,2,50,0.0,1022,14,10,324,13,Pennsylvania,0
2012-03-26,8,-3,0.0,12.0,2,22,08:55 AM,11:45 PM,07:08 AM,07:34 PM,-3,-1,3,-1,35,8,66,0.0,1021,8,10,323,20,Northern Illinois,0
2012-03-23,25,13,0.0,12.0,4,0,07:21 AM,08:52 PM,07:13 AM,07:31 PM,12,18,19,18,18,13,68,0.2,1016,25,10,142,10,Northern Illinois,0
2012-03-04,2,-4,0.0,10.0,1,77,02:20 PM,04:03 AM,06:43 AM,06:10 PM,-7,-7,-1,-7,31,51,67,0.6,1009,2,8,279,19,Northern Illinois,0
2012-03-05,1,-6,0.0,12.0,2,84,03:27 PM,04:41 AM,06:42 AM,06:11 PM,-10,-8,-3,-8,27,41,65,0.1,1022,1,8,298,15,Northern Illinois,0
2012-02-14,1,-3,0.0,2.0,1,41,12:31 AM,10:22 AM,06:45 AM,05:19 PM,-3,-5,-1,-5,21,83,90,1.6,1013,1,8,216,13,Michigan,0
2012-02-15,17,7,0.0,10.0,3,34,01:25 AM,12:15 PM,06:45 AM,06:00 PM,6,10,11,10,23,60,78,0.9,1016,17,7,201,10,San Francisco Bay Area,0
2012-02-11,-2,-11,0.5,1.0,1,64,10:32 PM,08:54 AM,07:15 AM,05:45 PM,-7,-12,-6,-12,31,98,93,2.9,1012,-2,1,271,19,Northern Illinois,0
2012-01-24,9,2,0.0,10.0,3,0,07:41 AM,06:53 PM,07:13 AM,05:03 PM,3,3,6,3,25,19,85,0.1,1017,9,10,274,15,New York,0
2012-01-15,5,-2,0.0,10.0,2,50,No moonrise,10:59 AM,07:28 AM,05:26 PM,-6,-2,1,-2,20,13,60,0.0,1029,5,10,215,11,North Carolina,0
2012-01-13,8,-2,0.0,9.0,1,65,10:03 PM,09:31 AM,07:20 AM,04:51 PM,-2,-3,2,-3,45,47,75,3.8,1001,8,7,232,27,Newark,0
2012-01-12,14,4,0.0,9.0,3,72,08:59 PM,08:56 AM,07:01 AM,05:00 PM,-12,6,8,6,20,20,23,0.0,1019,14,10,61,11,California,0
2012-01-04,-4,-17,0.0,7.0,1,70,01:23 PM,03:25 AM,07:40 AM,05:01 PM,-12,-14,-9,-14,26,63,86,0.0,1021,-4,8,227,14,Northern and Central California,0
2011-12-31,5,2,0.0,1.0,1,37,11:21 AM,No moonset,07:39 AM,04:57 PM,2,0,3,0,25,78,93,1.6,1014,5,8,244,15,Northern and Central California,0
2011-12-20,3,1,0.0,6.0,1,25,02:45 AM,01:14 PM,07:26 AM,04:36 PM,0,-2,2,-2,23,59,88,1.9,1016,3,7,77,14,Illinois,0
2011-12-08,1,-5,0.0,7.0,1,88,03:07 PM,05:23 AM,07:12 AM,04:27 PM,-7,-6,-2,-6,15,62,71,0.3,1023,1,10,272,10,Ohio,0
2011-12-05,17,13,0.0,6.0,4,66,01:40 PM,02:25 AM,07:02 AM,04:47 PM,13,15,15,15,22,49,88,0.0,1026,17,10,142,13,Virginia,0
2011-12-06,0,-4,0.0,1.0,1,74,02:03 PM,03:32 AM,07:15 AM,04:34 PM,-4,-5,-1,-5,18,90,85,1.4,1026,0,4,170,11,Illinois,0
2011-12-02,11,3,0.0,9.0,3,44,12:14 PM,No moonset,07:05 AM,04:37 PM,2,4,6,4,16,2,75,0.0,1029,11,10,276,10,Southeastern Michigan,0
