date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2012-08-13,27,16,0.0,10.0,5,19,02:16 AM,03:29 PM,05:54 AM,06:33 PM,17,20,21,20,15,52,83,6.3,1014,27,9,80,4,Alberta
2013-03-02,6,2,0.0,9.0,1,61,11:27 PM,09:09 AM,06:33 AM,05:59 PM,-2,0,4,0,26,42,68,0.0,1011,6,10,321,17,Virginia
2010-04-26,23,12,0.0,13.0,4,89,06:21 PM,04:58 AM,06:30 AM,08:01 PM,11,18,19,18,32,28,68,0.1,995,23,10,260,16,North%20Carolina
2014-12-08,2,-4,0.0,7.0,1,87,06:50 PM,08:36 AM,07:08 AM,04:29 PM,-8,-7,-1,-7,29,61,63,0.0,1035,2,9,47,20,Newark
2014-09-16,30,25,0.0,12.0,7,41,No moonrise,01:10 PM,06:11 AM,06:25 PM,23,31,31,27,15,13,77,0.0,1015,30,10,91,10,Island%20of%20Puerto%20Rico
2013-10-27,13,6,0.0,9.0,2,41,12:14 AM,02:07 PM,07:21 AM,05:58 PM,2,7,9,7,24,32,63,0.0,1015,13,10,280,15,New%20York
2014-05-09,27,22,0.0,14.0,5,67,03:22 PM,03:10 AM,06:31 AM,08:01 PM,21,26,26,24,30,36,84,0.7,1013,27,10,179,15,Texas
2013-05-07,19,9,0.0,14.0,4,10,04:21 AM,05:55 PM,05:47 AM,07:59 PM,11,14,14,14,17,28,85,0.0,1020,19,8,97,10,New%20York
2010-09-13,26,20,0.0,13.0,6,31,12:49 PM,10:34 PM,06:44 AM,07:15 PM,16,22,23,22,24,23,71,4.8,1015,26,10,233,15,Virginia
2008-10-15,23,19,0.0,11.0,6,100,06:41 PM,08:08 AM,07:12 AM,06:26 PM,17,21,22,21,17,24,73,0.0,1019,23,10,184,10,Virginia
2014-05-04,24,12,0.0,13.0,5,31,11:42 AM,12:18 AM,07:13 AM,08:15 PM,9,18,18,18,15,19,61,0.0,1018,24,10,106,10,San%20Francisco%20Bay%20Area
2012-07-15,32,21,0.0,15.0,7,15,02:41 AM,05:52 PM,05:44 AM,08:35 PM,21,30,30,27,11,3,86,0.0,1016,32,7,223,6,Illinois
2014-02-28,-9,-25,0.0,12.0,2,0,06:01 AM,05:37 PM,06:47 AM,06:02 PM,-19,-21,-17,-21,11,13,88,0.0,1029,-9,5,216,6,Pennsylvania
2010-12-06,0,-5,0.0,10.0,2,0,08:09 AM,05:59 PM,07:15 AM,05:03 PM,-8,-8,-3,-8,32,9,71,0.0,1017,0,10,308,17,North%20Carolina
2009-07-28,28,18,0.0,15.0,6,40,01:45 PM,11:43 PM,05:55 AM,08:24 PM,18,24,24,23,18,30,78,3.1,1009,28,10,300,10,Illinois
2013-01-11,14,2,0.0,11.0,3,0,06:38 AM,05:50 PM,06:59 AM,05:34 PM,-3,5,7,5,26,18,50,0.0,1015,14,10,219,10,San%20Francisco%20Bay%20Area
2009-03-24,11,3,0.0,8.0,2,3,05:41 AM,05:06 PM,06:58 AM,07:18 PM,3,5,7,5,20,71,78,6.9,1002,11,7,126,10,Georgia
2008-12-17,23,14,0.0,11.0,5,64,11:04 PM,10:53 AM,06:28 AM,05:42 PM,14,18,19,18,26,31,79,0.3,1016,23,10,74,10,Alberta
2011-12-28,11,7,0.0,1.0,2,19,10:07 AM,09:28 PM,07:56 AM,04:26 PM,9,7,10,7,39,85,96,24.5,1009,11,7,197,19,Tacoma
2008-10-28,5,2,0.0,1.0,1,0,07:13 AM,05:33 PM,07:27 AM,06:04 PM,2,-2,3,-2,54,97,95,27.4,1003,5,7,292,28,Southeastern%20Michigan
2012-05-21,25,16,0.0,12.0,5,0,06:05 AM,07:19 PM,05:39 AM,06:32 PM,16,20,21,20,10,57,73,5.2,1013,25,9,162,3,Alberta
2010-08-28,27,22,0.0,12.0,5,72,09:13 PM,10:09 AM,06:31 AM,07:38 PM,18,26,26,24,15,22,68,0.1,1021,27,10,94,9,Virginia
2014-06-06,24,15,0.0,15.0,5,58,01:46 PM,01:24 AM,05:34 AM,08:28 PM,14,19,20,19,18,8,73,0.0,1013,24,10,324,10,Southeastern%20Michigan
2008-08-18,29,15,0.0,14.0,6,85,08:50 PM,08:13 AM,06:25 AM,08:05 PM,12,22,22,22,19,22,58,0.0,1014,29,10,256,10,Pennsylvania
2009-10-06,25,13,0.0,11.0,5,80,07:18 PM,09:22 AM,07:03 AM,06:34 PM,10,18,18,18,16,23,64,0.0,1017,25,10,266,7,Georgia
2011-09-23,16,9,0.0,7.0,3,14,01:59 AM,04:17 PM,06:36 AM,06:43 PM,9,12,12,12,12,30,81,0.8,1017,16,10,215,5,Michigan
2013-06-17,22,11,0.0,16.0,4,61,02:32 PM,01:14 AM,05:13 AM,09:09 PM,11,16,17,16,14,32,77,1.4,1016,22,7,221,6,Tacoma
2013-06-12,32,19,0.0,15.0,7,23,09:15 AM,10:53 PM,05:37 AM,08:07 PM,5,24,24,25,27,7,28,0.0,1013,32,10,253,17,California
2014-02-25,-7,-14,0.0,8.0,1,13,03:25 AM,01:36 PM,06:28 AM,05:34 PM,-11,-17,-9,-17,28,61,88,0.0,1023,-7,9,276,17,Michigan
2012-06-16,30,26,0.0,5.0,6,4,04:04 AM,06:02 PM,06:20 AM,08:21 PM,23,30,30,27,21,52,78,13.7,1016,30,8,122,11,Texas
2010-12-02,-1,-6,0.0,2.0,1,18,03:55 AM,02:24 PM,07:21 AM,04:48 PM,-7,-9,-4,-9,27,74,83,0.0,1021,-1,4,267,16,Northern%20Illinois
2009-05-23,26,17,0.0,13.0,5,0,04:58 AM,07:54 PM,06:06 AM,08:23 PM,18,21,22,21,16,54,85,0.2,1020,26,8,183,8,North%20Carolina
2014-09-16,30,25,0.0,12.0,7,41,No moonrise,01:10 PM,06:11 AM,06:25 PM,23,31,31,27,15,13,77,0.0,1015,30,10,91,10,Island%20of%20Puerto%20Rico
2012-08-08,30,21,0.0,14.0,7,55,11:13 PM,12:46 PM,06:01 AM,08:03 PM,22,29,29,26,11,26,81,0.0,1014,30,9,219,7,Newark
2014-11-02,8,2,0.0,10.0,2,68,03:23 PM,02:25 AM,07:28 AM,05:51 PM,-1,0,5,0,47,21,69,0.4,1012,8,9,330,29,New%20York
2014-10-15,21,14,0.0,8.0,4,51,No moonrise,02:00 PM,07:25 AM,06:42 PM,13,18,18,18,24,53,80,38.1,1010,21,8,205,10,North%20Carolina
2008-08-26,21,9,0.0,13.0,4,26,12:57 AM,05:56 PM,06:21 AM,08:00 PM,9,14,15,14,17,28,72,1.5,1018,21,7,216,7,Tacoma
2009-03-05,11,-6,0.0,12.0,2,59,11:56 AM,02:56 AM,06:42 AM,06:11 PM,-11,-1,3,-1,26,19,42,0.0,1025,11,9,172,15,Northern%20Illinois
2013-04-26,17,7,0.0,13.0,4,86,09:07 PM,06:27 AM,06:02 AM,07:48 PM,4,11,12,11,18,7,62,0.0,1028,17,10,289,10,Newark
2011-01-22,-5,-10,0.0,8.0,1,77,08:55 PM,08:43 AM,07:19 AM,05:09 PM,-10,-13,-8,-13,19,29,85,0.0,1016,-5,10,312,11,Southeastern%20Michigan
2013-01-19,17,7,0.0,10.0,4,49,12:09 PM,12:55 AM,07:14 AM,05:47 PM,8,11,12,11,16,26,73,0.0,1025,17,10,150,10,Texas
2008-08-07,27,17,0.0,14.0,6,35,12:59 PM,11:00 PM,06:05 AM,08:13 PM,14,22,23,22,21,12,60,0.0,1016,27,10,331,12,Illinois
2014-09-04,28,20,0.0,13.0,6,68,03:59 PM,01:13 AM,06:26 AM,07:24 PM,17,25,25,24,15,11,68,0.0,1021,28,10,161,8,New%20York
2011-10-15,12,6,0.0,8.0,2,75,08:29 PM,10:50 AM,07:26 AM,06:35 PM,5,6,9,6,49,58,81,2.0,1006,12,10,252,25,Northern%20and%20Central%20California
2013-10-04,27,9,0.0,11.0,5,0,06:40 AM,06:38 PM,07:02 AM,06:51 PM,9,17,18,17,13,5,66,0.0,1014,27,10,223,6,San%20Francisco%20Bay%20Area
2014-12-03,6,0,0.0,9.0,1,76,03:39 PM,04:30 AM,08:10 AM,05:31 PM,-3,0,2,0,10,42,77,1.3,1030,6,9,94,6,Georgia
2010-04-28,13,4,0.0,11.0,2,100,08:34 PM,05:43 AM,06:06 AM,07:54 PM,1,5,8,5,38,26,60,0.0,1007,13,10,296,20,Southeastern%20Michigan
2010-12-08,27,14,0.0,11.0,5,11,09:04 AM,08:35 PM,06:32 AM,05:41 PM,17,20,21,20,12,49,86,0.5,1017,27,7,185,6,Island%20of%20Puerto%20Rico
2008-09-24,24,9,0.0,12.0,5,24,01:41 AM,04:46 PM,07:05 AM,07:08 PM,7,16,17,16,17,3,59,0.0,1028,24,10,91,10,Northern%20California
2008-08-05,28,24,0.0,2.0,6,21,10:57 AM,10:40 PM,06:42 AM,08:08 PM,23,29,29,26,40,65,84,35.7,1011,28,8,234,24,Texas
2012-01-03,0,-5,0.0,10.0,2,62,12:59 PM,02:20 AM,07:29 AM,05:15 PM,-14,-8,-3,-8,35,18,43,0.0,1023,0,10,311,19,North%20Carolina
2009-01-09,25,13,0.0,11.0,5,89,04:31 PM,05:04 AM,06:38 AM,05:55 PM,12,18,18,18,19,12,72,0.0,1015,25,10,85,7,Alberta
2010-05-10,14,0,0.0,14.0,3,13,03:52 AM,05:10 PM,06:03 AM,08:20 PM,-3,4,6,4,20,4,53,0.0,1028,14,10,275,10,Northern%20California
2012-02-22,9,2,0.0,10.0,2,0,06:58 AM,07:05 PM,07:03 AM,05:44 PM,4,3,7,3,36,49,87,8.6,1021,9,9,228,18,Tacoma
2010-04-15,32,20,0.0,10.0,6,5,07:31 AM,08:46 PM,06:59 AM,07:31 PM,22,28,28,26,10,61,79,7.9,1012,32,7,201,5,Island%20of%20Puerto%20Rico
2008-11-15,25,13,0.0,10.0,4,77,08:13 PM,08:45 AM,06:11 AM,05:36 PM,15,19,19,19,18,38,83,0.2,1014,25,7,60,7,Alberta
2010-07-13,30,19,0.0,15.0,6,8,07:56 AM,09:51 PM,05:42 AM,08:37 PM,21,26,26,24,16,20,82,0.0,1010,30,9,105,7,Illinois
2013-11-06,26,15,0.0,9.0,5,18,09:47 AM,08:41 PM,06:36 AM,05:30 PM,19,24,24,22,25,40,82,4.4,1018,26,10,229,15,Texas
2012-10-21,20,7,0.0,11.0,4,38,01:45 PM,No moonset,07:23 AM,06:13 PM,11,12,13,12,27,17,88,0.0,1013,20,10,134,15,Illinois
2008-10-08,30,26,0.0,8.0,6,57,01:57 PM,12:27 AM,06:15 AM,06:06 PM,24,31,31,27,8,44,80,9.1,1013,30,10,174,4,Island%20of%20Puerto%20Rico
2013-06-02,27,17,0.0,15.0,5,30,02:10 AM,03:05 PM,05:43 AM,08:38 PM,16,22,22,22,27,32,81,1.6,1010,27,8,238,12,Pennsylvania
2011-09-25,24,15,0.0,8.0,4,0,04:10 AM,05:23 PM,06:51 AM,06:54 PM,12,19,19,19,20,43,75,8.2,1014,24,8,272,9,Georgia
2008-10-27,11,4,0.0,4.0,2,5,06:08 AM,05:06 PM,07:26 AM,06:05 PM,6,6,8,6,25,63,86,6.0,1012,11,7,288,13,Southeastern%20Michigan
2013-04-24,24,10,0.0,13.0,4,99,07:01 PM,05:33 AM,06:32 AM,07:59 PM,12,16,18,16,30,52,80,0.0,1018,24,8,220,16,North%20Carolina
2012-08-27,28,18,0.0,11.0,5,68,05:10 PM,02:15 AM,06:34 AM,07:51 PM,18,22,23,22,15,60,85,2.8,1017,28,6,185,7,Pennsylvania
2011-02-05,4,-6,0.0,1.0,1,11,07:53 AM,08:06 PM,07:02 AM,05:19 PM,-1,-4,0,-4,21,78,96,3.9,1008,4,7,175,12,New%20York
2009-02-08,21,16,0.0,3.0,4,96,05:19 PM,06:18 AM,07:04 AM,06:04 PM,15,18,18,18,38,53,83,0.1,1022,21,9,130,22,Texas
2008-07-11,29,22,0.0,7.0,5,54,03:09 PM,12:58 AM,06:12 AM,08:34 PM,23,28,28,25,13,57,87,10.9,1017,29,6,156,7,Southern%20California
2010-12-27,27,25,0.0,5.0,6,51,No moonrise,11:41 AM,06:54 AM,05:56 PM,22,28,28,25,10,51,82,11.4,1014,27,9,192,5,Island%20of%20Puerto%20Rico
2009-11-28,12,2,0.0,8.0,2,78,01:59 PM,02:48 AM,06:39 AM,04:40 PM,0,4,6,4,20,26,69,0.7,1011,12,10,304,11,California
2012-04-05,13,5,0.0,13.0,3,98,06:28 PM,05:28 AM,06:33 AM,07:26 PM,2,7,9,7,27,8,63,0.0,1011,13,10,319,13,Newark
2014-02-24,10,4,0.0,11.0,2,20,02:32 AM,12:56 PM,06:41 AM,05:54 PM,3,4,7,4,25,26,72,0.0,1017,10,10,131,15,Virginia
2014-09-10,26,22,0.0,12.0,5,86,08:21 PM,08:25 AM,06:42 AM,07:19 PM,20,26,26,24,24,36,79,0.8,1017,26,10,57,15,Virginia
2009-03-23,17,5,0.0,12.0,4,10,05:33 AM,04:48 PM,07:17 AM,07:32 PM,6,9,10,9,17,11,81,0.0,1026,17,9,182,8,Southern%20California
2013-09-18,20,5,0.0,13.0,4,94,06:37 PM,05:57 AM,06:56 AM,07:15 PM,4,12,12,12,14,0,71,0.0,1024,20,10,171,7,Pennsylvania
2009-01-25,-8,-12,0.0,6.0,1,0,07:13 AM,04:53 PM,07:31 AM,05:25 PM,-13,-16,-11,-16,16,62,80,1.2,1028,-8,8,275,10,Northern%20Illinois
2012-03-25,14,9,0.0,7.0,3,14,08:08 AM,10:33 PM,06:57 AM,07:20 PM,9,10,11,10,18,74,87,0.4,1009,14,8,48,11,Southeastern%20Michigan
2011-02-23,28,11,0.0,12.0,5,53,11:52 PM,10:31 AM,06:29 AM,06:15 PM,12,18,19,18,14,11,71,0.0,1014,28,8,110,4,Alberta
2008-10-06,26,10,0.0,11.0,4,42,01:39 PM,No moonset,07:04 AM,06:48 PM,11,17,17,17,13,41,74,0.0,1014,26,7,219,6,San%20Francisco%20Bay%20Area
2014-05-28,27,17,0.0,9.0,5,0,05:42 AM,08:25 PM,05:35 AM,08:27 PM,19,23,23,22,15,60,85,16.0,1013,27,7,158,7,Illinois
2009-05-11,14,4,0.0,6.0,2,83,11:15 PM,07:18 AM,06:02 AM,08:21 PM,7,8,9,8,13,56,87,2.4,1019,14,7,222,6,Northern%20Illinois
2012-12-23,23,10,0.0,11.0,5,67,02:16 PM,02:33 AM,06:32 AM,05:42 PM,10,15,16,15,22,11,72,0.0,1017,23,10,67,8,Island%20of%20Puerto%20Rico
2013-11-26,16,1,0.0,11.0,3,31,12:18 AM,12:50 PM,06:36 AM,05:15 PM,-2,4,6,4,31,4,55,0.0,1022,16,10,70,15,San%20Francisco%20Bay%20Area
2009-05-24,22,6,0.0,15.0,4,0,05:02 AM,09:53 PM,05:24 AM,08:50 PM,9,15,15,15,11,5,66,0.0,1018,22,10,264,5,Tacoma
2008-08-27,20,11,0.0,9.0,4,19,02:14 AM,06:33 PM,06:23 AM,07:58 PM,11,15,15,15,29,56,79,3.4,1018,20,9,211,14,Tacoma
2013-04-02,6,0,0.0,13.0,2,44,01:31 AM,11:33 AM,06:44 AM,07:28 PM,-7,-1,3,-1,33,9,52,0.0,1018,6,10,296,18,Southeastern%20Michigan
2011-02-15,2,-4,0.0,6.0,1,86,02:38 PM,04:48 AM,06:53 AM,05:31 PM,0,-5,0,-5,34,80,99,1.0,1022,2,8,162,18,Ohio
2014-07-15,29,26,0.0,13.0,6,75,09:50 PM,09:09 AM,05:56 AM,07:03 PM,23,30,30,27,21,41,79,0.4,1017,29,10,116,12,Island%20of%20Puerto%20Rico
2011-12-17,23,13,0.0,11.0,5,46,No moonrise,11:44 AM,06:28 AM,05:42 PM,12,17,17,17,30,26,76,0.7,1018,23,9,56,11,Alberta
2013-01-18,5,2,0.0,10.0,2,41,11:05 AM,No moonset,07:15 AM,05:15 PM,0,-1,4,-1,37,17,78,8.9,1029,5,10,183,21,Virginia
2009-11-14,13,11,0.0,1.0,3,4,04:26 AM,03:02 PM,06:42 AM,04:39 PM,12,11,12,11,35,100,96,9.6,1012,13,7,77,20,New%20York
2012-12-08,4,1,0.0,8.0,1,27,01:33 AM,01:00 PM,07:13 AM,04:27 PM,0,-1,3,-1,19,64,85,1.4,1016,4,10,44,13,Ohio
2014-04-18,30,15,0.0,13.0,6,66,09:49 PM,08:35 AM,05:53 AM,06:24 PM,15,22,22,22,21,16,66,0.0,1013,30,9,66,8,Alberta
2010-02-02,26,24,0.0,12.0,7,69,10:01 PM,09:18 AM,06:57 AM,06:18 PM,21,28,28,26,29,19,75,0.0,1014,26,10,115,18,Island%20of%20Puerto%20Rico
2012-01-07,18,4,0.0,4.0,2,92,04:19 PM,05:30 AM,06:59 AM,05:31 PM,0,8,9,8,18,47,62,0.0,1017,18,10,172,9,San%20Francisco%20Bay%20Area
2011-09-04,28,20,0.0,12.0,5,43,02:11 PM,11:40 PM,06:26 AM,07:25 PM,22,26,26,24,20,57,93,0.2,1012,28,7,213,13,Newark
2011-02-08,2,-9,0.0,10.0,1,33,09:12 AM,11:07 PM,07:04 AM,05:30 PM,-4,-8,-2,-8,43,36,88,1.0,1012,2,8,275,24,Southeastern%20Michigan
2009-01-25,-11,-18,0.0,8.0,1,0,06:49 AM,04:24 PM,07:06 AM,04:55 PM,-15,-22,-15,-22,18,45,93,0.1,1030,-11,10,258,12,Michigan
2008-07-12,26,22,0.0,15.0,6,61,03:59 PM,01:11 AM,05:55 AM,08:24 PM,19,26,26,24,16,2,73,0.0,1018,26,10,131,10,Virginia
2014-10-17,24,14,0.0,6.0,4,36,01:55 AM,02:46 PM,07:01 AM,06:45 PM,16,18,19,18,8,62,88,8.1,1014,24,8,215,2,Island%20of%20Puerto%20Rico
2008-09-12,25,12,0.0,13.0,5,86,06:20 PM,03:32 AM,06:44 AM,07:27 PM,12,18,19,18,8,2,68,0.0,1015,25,10,219,4,Tacoma
2011-04-12,26,16,0.0,13.0,6,63,02:05 PM,02:53 AM,06:57 AM,07:45 PM,9,20,21,20,26,1,55,0.0,1018,26,10,109,14,Texas
2013-11-26,18,3,0.0,1.0,3,31,12:05 AM,12:45 PM,06:54 AM,04:49 PM,8,10,11,10,32,75,84,9.6,1019,18,9,148,19,Virginia
2014-09-12,29,26,0.0,5.0,6,71,10:12 PM,10:48 AM,07:03 AM,07:29 PM,23,31,31,27,18,55,77,37.7,1015,29,9,67,11,Texas
2014-07-04,24,17,0.0,11.0,5,45,12:32 PM,No moonset,05:39 AM,08:34 PM,16,21,22,21,30,41,79,6.2,1016,24,9,269,18,Southeastern%20Michigan
2010-04-12,23,9,0.0,13.0,5,0,05:31 AM,06:20 PM,06:48 AM,07:49 PM,8,15,16,15,19,6,65,0.0,1025,23,10,103,11,North%20Carolina
2009-03-04,7,-3,0.0,11.0,2,52,10:31 AM,01:42 AM,06:27 AM,05:52 PM,-10,-3,1,-3,29,10,45,0.0,1022,7,10,154,17,Ohio
2010-11-05,18,10,0.0,11.0,4,0,07:00 AM,06:00 PM,07:36 AM,06:30 PM,3,12,13,12,25,0,51,0.0,1023,18,10,284,15,Texas
2013-10-15,21,13,0.0,6.0,4,72,04:32 PM,03:52 AM,07:08 AM,06:39 PM,15,16,16,16,25,67,87,14.6,1014,21,7,179,8,San%20Francisco%20Bay%20Area
2009-11-13,20,10,0.0,11.0,3,12,03:23 AM,03:05 PM,06:27 AM,05:18 PM,9,13,14,13,22,37,82,0.0,1013,20,7,211,10,San%20Francisco%20Bay%20Area
2013-10-16,17,12,0.0,8.0,3,79,05:12 PM,04:53 AM,07:28 AM,06:33 PM,12,14,14,14,21,71,90,6.8,1014,17,8,188,12,Northern%20and%20Central%20California
2012-08-15,28,16,0.0,12.0,5,5,03:56 AM,07:27 PM,06:22 AM,08:59 PM,18,21,22,21,24,35,87,2.4,1010,28,7,141,12,North%20Carolina
2010-02-16,-4,-9,0.0,1.0,1,13,07:55 AM,08:37 PM,07:08 AM,05:51 PM,-7,-13,-6,-13,31,100,97,3.0,1005,-4,2,273,20,Northern%20and%20Central%20California
2011-05-19,18,10,0.0,8.0,3,85,11:06 PM,07:39 AM,05:55 AM,08:29 PM,10,12,13,12,17,65,85,3.8,1016,18,8,252,9,Northern%20and%20Central%20California
2008-11-27,8,2,0.0,8.0,2,0,07:59 AM,03:58 PM,07:32 AM,04:23 PM,1,3,5,3,18,43,76,0.5,1020,8,10,176,9,Tacoma
2008-12-14,27,8,0.0,11.0,4,85,08:06 PM,08:29 AM,06:27 AM,05:41 PM,11,17,17,17,11,43,77,0.0,1016,27,5,200,4,Alberta
2009-03-20,25,8,0.0,11.0,4,32,02:27 AM,01:05 PM,06:12 AM,06:20 PM,3,16,16,16,15,26,41,0.0,1014,25,10,169,7,San%20Francisco%20Bay%20Area
2010-06-09,25,18,0.0,15.0,5,2,02:46 AM,05:47 PM,05:13 AM,08:21 PM,18,22,23,22,25,33,80,5.4,1010,25,9,268,13,Michigan
2014-04-04,13,5,0.0,4.0,2,28,10:08 AM,12:01 AM,06:54 AM,07:43 PM,9,7,10,7,39,83,94,18.0,1006,13,7,174,20,Northern%20Illinois
2009-05-17,22,11,0.0,1.0,4,39,01:59 AM,01:21 PM,06:12 AM,08:16 PM,16,17,18,17,29,84,94,14.1,1017,22,9,162,15,Southern%20California
2012-01-26,17,11,0.0,10.0,4,15,09:01 AM,09:23 PM,07:12 AM,05:53 PM,8,12,13,12,28,16,73,0.0,1015,17,10,299,19,Texas
2011-12-14,5,-2,0.0,9.0,1,68,09:29 PM,10:50 AM,08:20 AM,05:31 PM,-2,-1,1,-1,8,43,85,0.0,1030,5,9,80,5,Georgia
2012-05-03,28,14,0.0,11.0,5,83,05:31 PM,04:11 AM,06:07 AM,08:10 PM,17,20,21,20,17,46,84,4.2,1017,28,9,235,9,Pennsylvania
2010-11-19,6,0,0.0,9.0,1,91,03:25 PM,05:02 AM,07:07 AM,04:54 PM,-1,-1,2,-1,19,31,82,0.1,1024,6,9,247,11,Northern%20Illinois
2012-02-05,13,9,0.0,3.0,3,91,04:05 PM,05:12 AM,07:07 AM,06:01 PM,7,8,10,8,32,72,84,2.2,1024,13,9,180,22,Texas
2008-11-23,7,-3,0.0,9.0,2,17,03:07 AM,02:10 PM,07:02 AM,04:38 PM,-5,-3,1,-3,26,17,64,0.4,1022,7,10,181,14,Illinois
2014-09-08,28,22,0.0,7.0,6,99,07:09 PM,06:28 AM,07:02 AM,07:23 PM,24,29,29,25,15,71,92,16.6,1012,28,8,194,5,Island%20of%20Puerto%20Rico
2009-09-13,27,15,0.0,13.0,6,27,No moonrise,03:48 PM,06:39 AM,07:14 PM,12,21,21,21,10,26,63,0.8,1012,27,10,161,6,Georgia
2011-08-12,28,12,0.0,12.0,5,89,07:03 PM,05:35 AM,06:38 AM,07:48 PM,15,20,21,20,12,44,77,0.9,1014,28,7,161,6,San%20Francisco%20Bay%20Area
2010-04-27,14,4,0.0,9.0,2,96,07:19 PM,05:02 AM,06:01 AM,07:49 PM,5,8,10,8,26,55,79,1.5,996,14,10,290,15,Newark
2013-07-09,29,22,0.0,13.0,6,4,06:59 AM,09:09 PM,05:33 AM,08:33 PM,24,29,29,26,23,39,93,2.9,1013,29,8,231,11,Ohio
2012-11-17,11,3,0.0,10.0,3,21,10:39 AM,08:53 PM,06:55 AM,04:42 PM,2,3,6,3,25,13,76,0.0,1031,11,10,153,13,Illinois
